#TYPE System.Management.Automation.PSCustomObject
"Name","Type","BluePath","GuestOS","IP","Path"
"UK1-NUTX-ESX-NON-DVUplinks-1033","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NUTX-ESX-NON-DVUplinks-1033"
"UK1-PROD01-VLAN380-BigIP_Web_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN380-BigIP_Web_Backend-dPG"
"UK1-PROD01-VLAN388-DCL4_Z5_WEB_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN388-DCL4_Z5_WEB_BE-dPG"
"UK1-PROD01-VLAN3290-DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3290-DB_DMZ-dPG"
"UK1-NONPROD01-VLAN107-Core_Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN107-Core_Servers-dPG"
"UK1-PROD01-VLAN106-ESX-Mgmt-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN106-ESX-Mgmt-dPG"
"UK1-PROD01-VLAN402-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN402-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN378-DCL4_Z2_WEB_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN378-DCL4_Z2_WEB_BE-dPG"
"UK1-NONPROD01-VLAN380-BigIP_Web_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN380-BigIP_Web_Backend-dPG"
"UK1-PROD01-GTM_Trunk-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-GTM_Trunk-dPG"
"UK1-NONPROD01-VLAN3285-App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3285-App_DMZ-dPG"
"UK1-PROD01-VLAN404-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN404-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN3381-BigIP_Web_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3381-BigIP_Web_BE-dPG"
"UK1-NONPROD01-VLAN3227-Dev_DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3227-Dev_DB_DMZ-dPG"
"UK1-PROD01-VLAN666-Xray-workers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN666-Xray-workers-dPG"
"UK1-PROD01-VLAN289-DCL4_Z5_APP_FE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN289-DCL4_Z5_APP_FE-dPG"
"UK1-PROD01-VLAN280-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN280-Web_DMZ-dPG"
"UK1-PROD01-VLAN120-Dev_Core1-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN120-Dev_Core1-dPG"
"UK1-PROD01-VLAN281-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN281-Web_DMZ-dPG"
"UK1-NONPROD01-VLAN384-BigIP_App_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN384-BigIP_App_Backend-dPG"
"UK1-PROD01-VLAN3384-BigIP_App_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3384-BigIP_App_BE-dPG"
"UK1-NONPROD01-VLAN160-NW_Monitoring-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN160-NW_Monitoring-dPG"
"UK1-PROD01-VLAN107-Core_Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN107-Core_Servers-dPG"
"UK1-NONPROD01-VLAN3403-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3403-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN3107-LO3SV_Core_Serv","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3107-LO3SV_Core_Serv"
"UK1-PROD01-VLAN3291-DBDMZ1-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3291-DBDMZ1-dPG"
"UK1-NONPROD01-VLAN292-DB_DMZ_2-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN292-DB_DMZ_2-dPG"
"UK1-NONPROD01-VLAN120-Dev_Core1-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN120-Dev_Core1-dPG"
"UK1-NONPROD01-VLAN130-Core_Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN130-Core_Servers-dPG"
"UK1-PROD01-VLAN3280-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3280-Web_DMZ-dPG"
"UK1-PROD01-VLAN382-BigIP_Web_Back-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN382-BigIP_Web_Back-dPG"
"UK1-PROD01-VLAN401-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN401-DB_Interconnect-dPG"
"UK1-PROD01-VLAN322-Dev_BIP_Web_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN322-Dev_BIP_Web_BE-dPG"
"UK1-NONPROD01-VLAN295-DCL4_Z5_DB-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN295-DCL4_Z5_DB-dPG"
"UK1-PROD01-VLAN3900-LO3SV-Internet-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3900-LO3SV-Internet-dPG"
"UK1-PROD01-VLAN389-DCL4_Z5_APP_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN389-DCL4_Z5_APP_BE-dPG"
"UK1-NONPROD01-VLAN324-VLAN324-Dev_BIP_App_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN324-VLAN324-Dev_BIP_App_BE-dPG"
"UK1-NONPROD01-VLAN307-BipIP_Core_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN307-BipIP_Core_Backend-dPG"
"UK1-NONPROD01-VLAN280-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN280-Web_DMZ-dPG"
"UK1-PROD01-VLAN331-BigIP_Core_Back-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN331-BigIP_Core_Back-dPG"
"UK1-PROD01-VLAN408-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN408-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN3291-DBDMZ1-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3291-DBDMZ1-dPG"
"UK1-NONPROD01-VLAN374-DCL4_Z1_APP_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN374-DCL4_Z1_APP_BE-dPG"
"UK1-NONPROD01-VLAN408-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN408-DB_Interconnect-dPG"
"UK1-PROD01-VLAN384-BigIP_App_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN384-BigIP_App_Backend-dPG"
"UK1-PROD01-VLAN386-BigIP_App_Back-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN386-BigIP_App_Back-dPG"
"UK1-NONPROD01-VLAN372-BigIP_App_DB_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN372-BigIP_App_DB_Backend-dPG"
"UK1-PROD01-VLAN321-Dev_BIP_Core_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN321-Dev_BIP_Core_BE-dPG"
"UK1-PROD01-VLAN369-DCL4_Z2_APP_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN369-DCL4_Z2_APP_BE-dPG"
"UK1-PROD01-VLAN3297-DCL4_Z2_DB-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3297-DCL4_Z2_DB-dPG"
"UK1-PROD01-VLAN3285-App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3285-App_DMZ-dPG"
"UK1-PROD01-VLAN381-BigIP_Web_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN381-BigIP_Web_Backend-dPG"
"UK1-PROD01-VLAN400-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN400-DB_Interconnect-dPG"
"UK1-PROD01-VLAN403-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN403-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN3108-Core_Servers_UCS_Shared-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3108-Core_Servers_UCS_Shared-dPG"
"UK1-NONPROD01-VLAN275-DCL4_Z1_DB-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN275-DCL4_Z1_DB-dPG"
"UK1-NONPROD01-VLAN3224-Dev_App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3224-Dev_App_DMZ-dPG"
"UK1-PROD01-VLAN161-Server_Monitoring-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN161-Server_Monitoring-dPG"
"UK1-PROD01-VLAN406-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN406-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN3226-Dev_DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3226-Dev_DB_DMZ-dPG"
"UK1-NONPROD01-VLAN407-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN407-DB_Interconnect-dPG"
"UK1-NONPROD01-VLAN3120-DevCore1-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3120-DevCore1-dPG"
"UK1-PROD01-VLAN284-App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN284-App_DMZ-dPG"
"UK1-NONPROD01-VLAN3307-BigIP_Core_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3307-BigIP_Core_BE-dPG"
"UK1-PROD01-VLAN3295-DCL4_Z5_DB-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3295-DCL4_Z5_DB-dPG"
"UK1-NONPROD01-VLAN3109-CORE_SERVERS_3-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3109-CORE_SERVERS_3-dPG"
"UK1-NONPROD01-VLAN404-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN404-DB_Interconnect-dPG"
"UK1-PROD01-VLAN3107-LO3SV_Core_Servers_1-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3107-LO3SV_Core_Servers_1-dPG"
"UK1-NONPROD01-VLAN321-Dev_BIP_Core_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN321-Dev_BIP_Core_BE-dPG"
"UK1-PROD01-VLAN3274-DCL4_Z1_APP_FE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3274-DCL4_Z1_APP_FE-dPG"
"UK1-PROD01-VLAN3324-Dev_BIP_App_BE","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3324-Dev_BIP_App_BE"
"UK1-NONPROD01-VLAN106-ESX-Mgmt-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN106-ESX-Mgmt-dPG"
"UK1-NONPROD01-VLAN3280-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3280-Web_DMZ-dPG"
"UK1-PROD01-VLAN3389-DCL4_Z5_APP_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3389-DCL4_Z5_APP_BE-dPG"
"UK1-PROD01-VLAN900-LO1SV-Internet-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN900-LO1SV-Internet-dPG"
"UK1-PROD01-VLAN3499-LBR-03-04_SYNC-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-PROD01-VLAN3499-LBR-03-04_SYNC-dPG"
"UK1-NONPROD01-VLAN3308-BigIP_Core_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/MT VDS/UK1-NONPROD01-VLAN3308-BigIP_Core_BE-dPG"
"UK1-NUTX-ESX-PROD01-VM-VDS","VmwareDistributedVirtualSwitch","","","","/UK1 DC/VM VDS/MT VDS/UK1-NUTX-ESX-PROD01-VM-VDS"
"UK1-NUTX-ESX-NONPROD01-VM-VDS","VmwareDistributedVirtualSwitch","","","","/UK1 DC/VM VDS/MT VDS/UK1-NUTX-ESX-NONPROD01-VM-VDS"
"UK1-PQS-NONPROD01-VLAN3400-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN3400-DB_Interconnect-dPG"
"UK1-PQS-NONPROD01-VLAN3308-BigIP_Core_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN3308-BigIP_Core_BE-dPG"
"UK1-PQS-DB01-VLAN452-ISCSI_UKQUALS_PRD-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN452-ISCSI_UKQUALS_PRD-dPG"
"UK1-PQS-PROD01-VLAN3284-App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN3284-App_DMZ-dPG"
"UK1-PQS-DB01-VLAN400-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN400-DB_Interconnect-dPG"
"UK1-PQS-NONPROD01-VLAN3403-DB_Interconnect","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN3403-DB_Interconnect"
"UK1-PQS-DB01-VLAN3126-Dev_PQS_Core_Servers","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN3126-Dev_PQS_Core_Servers"
"UK1-PQS-PROD01-VLAN161-Server_Monitoring-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN161-Server_Monitoring-dPG"
"UK1-PQS-DB-VLAN666-Xray-workers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB-VLAN666-Xray-workers-dPG"
"UK1-PQS-NONPROD01-VLAN108-Core-Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN108-Core-Servers-dPG"
"UK1-PQS-PROD01-VLAN380-BigIP_Web_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN380-BigIP_Web_Backend-dPG"
"UK1-PQS-PROD01-VLAN3290-DB_DMZ","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN3290-DB_DMZ"
"UK1-PQS-PROD01-VLAN324-Dev_BIP_App_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN324-Dev_BIP_App_BE-dPG"
"UK1-PQS-PROD01-VLAN381-BigIP_Web_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN381-BigIP_Web_Backend-dPG"
"UK1-PQS-PROD01-VLAN293-DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN293-DB_DMZ-dPG"
"UK1-PQS-DB01-VLAN404-DB_Interconnect","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN404-DB_Interconnect"
"UK1-PQS-NONPROD01-VLAN107-Core_Servers","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN107-Core_Servers"
"UK1-PQS-NONPROD01-VLAN3126-Dev_PQS_Core_Servers","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN3126-Dev_PQS_Core_Servers"
"UK1-PQS-PROD01-VLAN372-BigIP_App_DB_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN372-BigIP_App_DB_Backend-dPG"
"UK1-PQS-DB01-VLAN3290-DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN3290-DB_DMZ-dPG"
"UK1-PQS-NONPROD01-VLAN380-BigIP_Web_Backend","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN380-BigIP_Web_Backend"
"UK1-PQS-PROD01-VLAN284-App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN284-App_DMZ-dPG"
"UK1-PQS-PROD01-VLAN404-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN404-DB_Interconnect-dPG"
"UK1-PQS-NONPROD01-VLAN3323-Dev_BIP_Web_BE","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN3323-Dev_BIP_Web_BE"
"UK1-PQS-PROD01-VLAN107-Core_Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN107-Core_Servers-dPG"
"UK1-PQS-PROD01-VLAN401-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN401-DB_Interconnect-dPG"
"UK1-PQS-PROD01-VLAN280-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN280-Web_DMZ-dPG"
"UK1-PQS-PROD01-VLAN666-Xray-workers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN666-Xray-workers-dPG"
"UK1-PQS-PROD01-VLAN160-NW_Monitoring-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN160-NW_Monitoring-dPG"
"UK1-PQS-PROD01-VLAN289-DCL4_Z5_APP_FE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN289-DCL4_Z5_APP_FE-dPG"
"UK1-PQS-DB01-VLAN290-DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN290-DB_DMZ-dPG"
"UK1-PQS-DB01-VLAN107-Core_Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN107-Core_Servers-dPG"
"UK1-PQS-PROD01-VLAN226-Dev_DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN226-Dev_DB_DMZ-dPG"
"UK1-PQS-DB01-VLAN406-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN406-DB_Interconnect-dPG"
"UK1-PQS-DB01-VLAN292-DB_DMZ_2-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN292-DB_DMZ_2-dPG"
"UK1-PQS-PROD01-VLAN3380-BigIP_Web_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN3380-BigIP_Web_BE-dPG"
"UK1-PQS-NONPROD01-VLAN3326-Dev_PQS_BigIP_Core_Backend","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN3326-Dev_PQS_BigIP_Core_Backend"
"UK1-PQS-PROD01-VLAN320-Dev_BIP_Core_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN320-Dev_BIP_Core_BE-dPG"
"UK1-PQS-DB01-VLAN405-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN405-DB_Interconnect-dPG"
"UK1-PQS-DB01-VLAN226-Dev_DB_DMZ","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN226-Dev_DB_DMZ"
"UK1-PQS-PROD01-VLAN384-BigIP_App_Backend-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN384-BigIP_App_Backend-dPG"
"UK1-PQS-PROD01-VLAN279-PQS_APP_FE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN279-PQS_APP_FE-dPG"
"UK1-PQS-NONPROD01-VLAN320-Dev_BIP_Core_BE","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN320-Dev_BIP_Core_BE"
"UK1-NUTX-ESX-PQS-DVUplinks-4739","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-NUTX-ESX-PQS-DVUplinks-4739"
"UK1-PQS-DB01-VLAN3403-DB_Interconnect","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN3403-DB_Interconnect"
"UK1-PQS-DB01-VLAN131-Core_Servers-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN131-Core_Servers-dPG"
"UK1-PQS-PROD01-VLAN382-BigIP_Web_Back-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN382-BigIP_Web_Back-dPG"
"UK1-PQS-NONPROD01-VLAN292-DB_DMZ_2","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN292-DB_DMZ_2"
"UK1-PQS-PROD01-VLAN290-DB_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN290-DB_DMZ-dPG"
"UK1-PQS-NONPROD01-VLAN307-BipIP_Core_Backend","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN307-BipIP_Core_Backend"
"UK1-PQS-NONPROD01-VLAN324-Dev_BIP_App_BE","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-NONPROD01-VLAN324-Dev_BIP_App_BE"
"UK1-PQS-PROD01-VLAN3225-Dev_App_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN3225-Dev_App_DMZ-dPG"
"UK1-PQS-PROD01-VLAN405-DB_Interconnect-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN405-DB_Interconnect-dPG"
"UK1-PQS-PROD01-VLAN281-Web_DMZ-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN281-Web_DMZ-dPG"
"UK1-PQS-PROD01-VLAN379-PQS_APP_BE-dPG","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-PROD01-VLAN379-PQS_APP_BE-dPG"
"UK1-PQS-DB01-VLAN3226-Dev_DB_DMZ","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN3226-Dev_DB_DMZ"
"UK1-PQS-DB01-VLAN1401-DB_Interconnect","DistributedVirtualPortgroup","","","","/UK1 DC/VM VDS/PQS VDS/UK1-PQS-DB01-VLAN1401-DB_Interconnect"
